Country,Day,Month,Year,Sector,Site,Station,Reef.zone,benthic_name,benthic_code,mean_cover,sd,se,level,level1_code,level2_code,X..samples,Organization,Period,Source,benthic_name2
Tanzania,NA,NA,2001,NA,Mafia,Kitutia,NA,Dead Standing coral,DC,6,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2001,NA,Mafia,Kitutia,NA,Coral,HC,19,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2001,NA,Mafia,Kitutia,NA,Soft coral,SC,0,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2001,NA,Mafia,Kitutia,NA,Spongy,SPG,1,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,1999,NA,Mafia,Kitutia,NA,Algae-coralline,ACOR,3,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,1999,NA,Mafia,Kitutia,NA,Algae-macro/fleshy,AMAC,15,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,1999,NA,Mafia,Kitutia,NA,Bare substrate,BS,38,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,1999,NA,Mafia,Kitutia,NA,Dead Standing coral,DC,22,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,1999,NA,Mafia,Kitutia,NA,Coral,HC,15,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,1999,NA,Mafia,Kitutia,NA,Soft coral,SC,4,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,1999,NA,Mafia,Kitutia,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Algae-coralline,ACOR,2,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Algae-macro/fleshy,AMAC,3,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Bare substrate,BS,3,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Dead Standing coral,DC,28,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Coral,HC,49,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Rubble,RUB,10,NA,NA,1,RUB,NA,NA,,Pre,GCRMN,Rubble
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Soft coral,SC,0,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Seagrass,SGR,0,NA,NA,1,SGR,NA,NA,,Pre,GCRMN,Seagrass
Tanzania,NA,NA,2008,NA,Tanga,Kitanga,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Algae-coralline,ACOR,1,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Algae-macro/fleshy,AMAC,2,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Bare substrate,BS,5,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Dead Standing coral,DC,20,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Coral,HC,60,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,2,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Rubble,RUB,5,NA,NA,1,RUB,NA,NA,,Pre,GCRMN,Rubble
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Soft coral,SC,0,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Seagrass,SGR,1,NA,NA,1,SGR,NA,NA,,Pre,GCRMN,Seagrass
Tanzania,NA,NA,2007,NA,Tanga,Kitanga,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2001,NA,Tanga,Kitanga,NA,Coral,HC,65,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2001,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2000,NA,Tanga,Kitanga,NA,Coral,HC,54,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2000,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,3,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,1999,NA,Tanga,Kitanga,NA,Coral,HC,50,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,1999,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,1998,NA,Tanga,Kitanga,NA,Coral,HC,47,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,1998,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Algae-coralline,ACOR,0,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Algae-macro/fleshy,AMAC,2,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Bare substrate,BS,15,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Dead Standing coral,DC,42,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Coral,HC,12,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Rubble,RUB,5,NA,NA,1,RUB,NA,NA,,Pre,GCRMN,Rubble
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Soft coral,SC,12,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Seagrass,SGR,0,NA,NA,1,SGR,NA,NA,,Pre,GCRMN,Seagrass
Tanzania,NA,NA,2008,NA,Tanga,Kipwani,NA,Spongy,SPG,9,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Algae-coralline,ACOR,0,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Algae-macro/fleshy,AMAC,0,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Bare substrate,BS,21,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Dead Standing coral,DC,33,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Coral,HC,14,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Rubble,RUB,6,NA,NA,1,RUB,NA,NA,,Pre,GCRMN,Rubble
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Soft coral,SC,16,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Seagrass,SGR,0,NA,NA,1,SGR,NA,NA,,Pre,GCRMN,Seagrass
Tanzania,NA,NA,2007,NA,Tanga,Kipwani,NA,Spongy,SPG,5,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2001,NA,Tanga,Kipwani,NA,Coral,HC,21,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2001,NA,Tanga,Kipwani,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2015,NA,Mafia,Kifinge,NA,Algae-coralline,ACOR,5,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2015,NA,Mafia,Kifinge,NA,Algae-macro/fleshy,AMAC,3,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2015,NA,Mafia,Kifinge,NA,Coral,HC,18,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2011,NA,Mafia,Kifinge,NA,Coral,HC,26,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2009,NA,Mafia,Kifinge,NA,Coral,HC,37,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Algae-coralline,ACOR,0,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Algae-macro/fleshy,AMAC,12,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Bare substrate,BS,19,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Dead Standing coral,DC,39,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Coral,HC,9,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Rubble,RUB,11,NA,NA,1,RUB,NA,NA,,Pre,GCRMN,Rubble
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Soft coral,SC,0,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Seagrass,SGR,6,NA,NA,1,SGR,NA,NA,,Pre,GCRMN,Seagrass
Tanzania,NA,NA,2008,NA,Tanga,Jambe,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Algae-coralline,ACOR,0,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Algae-macro/fleshy,AMAC,16,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Bare substrate,BS,27,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Dead Standing coral,DC,25,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Coral,HC,9,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Recent Dead Coral,RDC,1,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Rubble,RUB,3,NA,NA,1,RUB,NA,NA,,Pre,GCRMN,Rubble
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Soft coral,SC,3,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Seagrass,SGR,11,NA,NA,1,SGR,NA,NA,,Pre,GCRMN,Seagrass
Tanzania,NA,NA,2007,NA,Tanga,Jambe,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2001,NA,Tanga,Jambe,NA,Coral,HC,18,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2001,NA,Tanga,Jambe,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2000,NA,Tanga,Jambe,NA,Coral,HC,38,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2000,NA,Tanga,Jambe,NA,Recent Dead Coral,RDC,0,NA,NA,1,RDC,NA,NA,,Pre,GCRMN,Recent Dead Coral
Tanzania,NA,NA,2010,NA,Tanga,Funguni,NA,Algae-macro/fleshy,AMAC,50.25,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2010,NA,Tanga,Funguni,NA,Coral,HC,14.875,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2004,NA,Tanga,Funguni,NA,Algae-macro/fleshy,AMAC,27.44444444,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,1996,NA,Tanga,Funguni,NA,Algae-macro/fleshy,AMAC,40,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2015,NA,Mafia,Dindini,NA,Algae-coralline,ACOR,3,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2015,NA,Mafia,Dindini,NA,Algae-macro/fleshy,AMAC,80,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2015,NA,Mafia,Dindini,NA,Coral,HC,4,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2011,NA,Mafia,Dindini,NA,Coral,HC,19,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2009,NA,Mafia,Dindini,NA,Coral,HC,4,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2007,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2007,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,3,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2007,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,40,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2007,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,14,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2007,NA,Zanzibar,Chapwani,NA,Coral,HC,36,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2007,NA,Zanzibar,Chapwani,NA,Soft coral,SC,3,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2007,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2006,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,0,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2006,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,3,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2006,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,42,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2006,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,12,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2006,NA,Zanzibar,Chapwani,NA,Coral,HC,36,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2006,NA,Zanzibar,Chapwani,NA,Soft coral,SC,3,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2006,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2005,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,0,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2005,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,1,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2005,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,42,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2005,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,14,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2005,NA,Zanzibar,Chapwani,NA,Coral,HC,37,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2005,NA,Zanzibar,Chapwani,NA,Soft coral,SC,3,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2005,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2004,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,0,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2004,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,0,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2004,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,42,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2004,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,13,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2004,NA,Zanzibar,Chapwani,NA,Coral,HC,39,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2004,NA,Zanzibar,Chapwani,NA,Soft coral,SC,4,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2004,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2003,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2003,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,0,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2003,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,36,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2003,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,14,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2003,NA,Zanzibar,Chapwani,NA,Coral,HC,42,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2003,NA,Zanzibar,Chapwani,NA,Soft coral,SC,6,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2003,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2002,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2002,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,0,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2002,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,24,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2002,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,11,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2002,NA,Zanzibar,Chapwani,NA,Coral,HC,47,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2002,NA,Zanzibar,Chapwani,NA,Soft coral,SC,15,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2002,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2001,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2001,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,0,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2001,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,31,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2001,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,10,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2001,NA,Zanzibar,Chapwani,NA,Coral,HC,44,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2001,NA,Zanzibar,Chapwani,NA,Soft coral,SC,12,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2001,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,2000,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,2000,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,0,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,2000,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,39,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,2000,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,8,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,2000,NA,Zanzibar,Chapwani,NA,Coral,HC,41,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,2000,NA,Zanzibar,Chapwani,NA,Soft coral,SC,9,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,2000,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,1999,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,0,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,1999,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,0,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,1999,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,55,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,1999,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,4,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,1999,NA,Zanzibar,Chapwani,NA,Coral,HC,35,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,1999,NA,Zanzibar,Chapwani,NA,Soft coral,SC,2,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,1999,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,1998,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
Tanzania,NA,NA,1998,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,1,NA,NA,1,AMAC,NA,NA,,Pre,GCRMN,Algae-macro/fleshy
Tanzania,NA,NA,1998,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,41,NA,NA,1,BS,NA,NA,,Pre,GCRMN,Bare substrate
Tanzania,NA,NA,1998,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,13,NA,NA,1,DC,NA,NA,,Pre,GCRMN,Dead Standing coral
Tanzania,NA,NA,1998,NA,Zanzibar,Chapwani,NA,Coral,HC,40,NA,NA,1,HC,NA,NA,,Pre,GCRMN,Coral
Tanzania,NA,NA,1998,NA,Zanzibar,Chapwani,NA,Soft coral,SC,2,NA,NA,1,SC,NA,NA,,Pre,GCRMN,Soft coral
Tanzania,NA,NA,1998,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,NA,,Pre,GCRMN,Spongy
Tanzania,NA,NA,1997,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,0,NA,NA,1,ACOR,NA,NA,,Pre,GCRMN,Algae-coralline
